comment_id,survey_id,guest_id,store_id,comment_date,guest_segment,visit_channel,comment_text,primary_theme,secondary_theme,star_rating,sentiment_label,data_source
CMT-007405,SVY-007405,GST-007405,BB-089,2024-03-05,at_risk_guest,delivery,Barista was warm and remembered my usual order.,staff_friendliness,,4,neutral,synthetic
CMT-007406,SVY-007406,GST-007406,BB-048,2024-06-28,seasonal_product_explorer,drive_thru,My order was wrong and the pickup shelf was confusing but seasonal drinks are hit or miss.,order_accuracy,seasonal_menu_interest,5,neutral,synthetic
CMT-007407,SVY-007407,GST-007407,BB-086,2024-05-05,price_sensitive_guest,drive_thru,I like the seasonal drinks and wanted to try the new cold brew and the drive-thru was backed up.,seasonal_menu_interest,drive_thru_experience,4,negative,synthetic
CMT-007408,SVY-007408,GST-007408,BB-078,2024-05-19,mobile_first_guest,mobile_order,"Mobile ordering was easy, but my drink was not ready when I arrived.",mobile_app_issues,,4,neutral,synthetic
CMT-007409,SVY-007409,GST-007409,BB-087,2024-03-14,at_risk_guest,drive_thru,The line took forever even though there were only three people ahead of me.,speed_of_service,,3,negative,synthetic
CMT-007410,SVY-007410,GST-007410,BB-037,2024-03-17,seasonal_product_explorer,in_store,Tier benefits are unclear and hard to redeem and my order was correct.,rewards_value,order_accuracy,4,positive,synthetic
CMT-007411,SVY-007411,GST-007411,BB-032,2024-01-18,loyalty_regular,drive_thru,The line moved reasonably even though there were only three people ahead of me.,speed_of_service,,4,positive,synthetic
CMT-007412,SVY-007412,GST-007412,BB-056,2024-04-11,price_sensitive_guest,in_store,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,4,negative,synthetic
CMT-007413,SVY-007413,GST-007413,BB-072,2024-01-28,mobile_first_guest,mobile_order,Promo redemption made this visit feel like a good deal.,price_value,,3,positive,synthetic
CMT-007414,SVY-007414,GST-007414,BB-016,2024-03-30,occasional_guest,drive_thru,The line moved reasonably even though there were only three people ahead of me.,speed_of_service,,5,positive,synthetic
CMT-007415,SVY-007415,GST-007415,BB-064,2024-06-04,occasional_guest,delivery,The line moved reasonably even though there were only three people ahead of me and the cashier was helpful.,speed_of_service,staff_friendliness,3,positive,synthetic
CMT-007416,SVY-007416,GST-007416,BB-006,2024-04-08,occasional_guest,drive_thru,My order was wrong and the pickup shelf was confusing.,order_accuracy,,4,neutral,synthetic
CMT-007417,SVY-007417,GST-007417,BB-045,2024-05-24,seasonal_product_explorer,drive_thru,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,,5,negative,synthetic
CMT-007418,SVY-007418,GST-007418,BB-001,2024-06-24,seasonal_product_explorer,in_store,Barista was warm and remembered my usual order.,staff_friendliness,seasonal_menu_interest,4,positive,synthetic
CMT-007419,SVY-007419,GST-007419,BB-041,2024-03-03,at_risk_guest,drive_thru,Tier benefits are unclear and hard to redeem.,rewards_value,,4,negative,synthetic
CMT-007420,SVY-007420,GST-007420,BB-021,2024-03-12,seasonal_product_explorer,drive_thru,The staff was friendly even though the drive-thru was backed up.,staff_friendliness,,4,positive,synthetic
CMT-007421,SVY-007421,GST-007421,BB-036,2024-06-18,occasional_guest,in_store,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,4,negative,synthetic
CMT-007422,SVY-007422,GST-007422,BB-012,2024-05-20,mobile_first_guest,drive_thru,The line moved reasonably even though there were only three people ahead of me.,speed_of_service,,4,positive,synthetic
CMT-007423,SVY-007423,GST-007423,BB-025,2024-05-14,loyalty_regular,in_store,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,4,negative,synthetic
CMT-007424,SVY-007424,GST-007424,BB-065,2024-04-16,at_risk_guest,delivery,Customization notes were ignored on my mobile order.,order_accuracy,,2,negative,synthetic
CMT-007425,SVY-007425,GST-007425,BB-072,2024-01-06,loyalty_regular,mobile_order,The store was clean and the cashier was helpful.,staff_friendliness,rewards_value,4,positive,synthetic
CMT-007426,SVY-007426,GST-007426,BB-001,2024-02-10,seasonal_product_explorer,mobile_order,The line took forever even though there were only three people ahead of me.,speed_of_service,,3,negative,synthetic
CMT-007427,SVY-007427,GST-007427,BB-069,2024-01-18,occasional_guest,drive_thru,I waited far too long for a simple drip coffee order.,speed_of_service,mobile_app_issues,3,negative,synthetic
CMT-007428,SVY-007428,GST-007428,BB-048,2024-03-03,price_sensitive_guest,in_store,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,,4,positive,synthetic
CMT-007429,SVY-007429,GST-007429,BB-052,2024-01-22,occasional_guest,in_store,Menu feels repetitive for frequent visitors.,seasonal_menu_interest,,4,positive,synthetic
CMT-007430,SVY-007430,GST-007430,BB-050,2024-06-29,price_sensitive_guest,mobile_order,My order was correct and the pickup shelf was confusing.,order_accuracy,,3,positive,synthetic
CMT-007431,SVY-007431,GST-007431,BB-077,2024-04-26,seasonal_product_explorer,delivery,"I like the seasonal drinks, but the price feels high for the size.",price_value,,3,neutral,synthetic
CMT-007432,SVY-007432,GST-007432,BB-081,2024-03-30,seasonal_product_explorer,delivery,"The latte tasted different than usual, and the line took forever and my order was wrong.",speed_of_service,order_accuracy,3,neutral,synthetic
CMT-007433,SVY-007433,GST-007433,BB-035,2024-02-12,loyalty_regular,in_store,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,5,positive,synthetic
CMT-007434,SVY-007434,GST-007434,BB-082,2024-04-16,at_risk_guest,mobile_order,Pickup timing was off and the ready notification came late.,mobile_app_issues,seasonal_menu_interest,2,negative,synthetic
CMT-007435,SVY-007435,GST-007435,BB-030,2024-02-07,occasional_guest,drive_thru,"The latte tasted different than usual, and the line moved reasonably and loyalty perks helped.",speed_of_service,rewards_value,4,positive,synthetic
CMT-007436,SVY-007436,GST-007436,BB-002,2024-02-13,loyalty_regular,drive_thru,My order was correct and the pickup shelf was confusing.,order_accuracy,,4,positive,synthetic
CMT-007437,SVY-007437,GST-007437,BB-084,2024-04-10,at_risk_guest,in_store,Points never posted after my last three visits.,rewards_value,seasonal_menu_interest,3,neutral,synthetic
CMT-007438,SVY-007438,GST-007438,BB-012,2024-01-18,seasonal_product_explorer,mobile_order,Mobile order instructions were confusing at this location.,mobile_app_issues,,4,neutral,synthetic
CMT-007439,SVY-007439,GST-007439,BB-076,2024-01-20,seasonal_product_explorer,drive_thru,I waited far too long for a simple drip coffee order.,speed_of_service,,4,positive,synthetic
CMT-007440,SVY-007440,GST-007440,BB-018,2024-02-24,at_risk_guest,in_store,Customization notes were ignored on my mobile order.,order_accuracy,,4,negative,synthetic
CMT-007441,SVY-007441,GST-007441,BB-087,2024-01-18,occasional_guest,drive_thru,Seasonal menu items are creative but portion sizes feel small.,seasonal_menu_interest,,4,positive,synthetic
CMT-007442,SVY-007442,GST-007442,BB-046,2024-01-29,occasional_guest,drive_thru,App crashed while I tried to customize my drink and value was fair today.,mobile_app_issues,price_value,5,negative,synthetic
CMT-007443,SVY-007443,GST-007443,BB-045,2024-04-16,loyalty_regular,in_store,The latte tasted different than usual and did not match my last visit.,drink_consistency,rewards_value,5,negative,synthetic
CMT-007444,SVY-007444,GST-007444,BB-011,2024-05-30,price_sensitive_guest,drive_thru,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,4,positive,synthetic
CMT-007445,SVY-007445,GST-007445,BB-029,2024-02-18,at_risk_guest,in_store,Drive-thru lane was backed up and the speaker was hard to hear and loyalty perks helped.,drive_thru_experience,rewards_value,4,negative,synthetic
CMT-007446,SVY-007446,GST-007446,BB-017,2024-06-19,mobile_first_guest,mobile_order,I waited far too long for a simple drip coffee order.,speed_of_service,,4,positive,synthetic
CMT-007447,SVY-007447,GST-007447,BB-041,2024-01-21,mobile_first_guest,drive_thru,Loved the new seasonal drink and would order again.,seasonal_menu_interest,,5,negative,synthetic
CMT-007448,SVY-007448,GST-007448,BB-032,2024-06-04,loyalty_regular,delivery,Tier benefits are unclear and hard to redeem.,rewards_value,,5,negative,synthetic
CMT-007449,SVY-007449,GST-007449,BB-050,2024-04-03,loyalty_regular,mobile_order,Mobile order instructions were confusing at this location.,mobile_app_issues,,3,positive,synthetic
CMT-007450,SVY-007450,GST-007450,BB-062,2024-06-14,loyalty_regular,mobile_order,App crashed while I tried to customize my drink.,mobile_app_issues,,5,neutral,synthetic
CMT-007451,SVY-007451,GST-007451,BB-047,2024-01-24,price_sensitive_guest,in_store,Loved the new seasonal drink and would order again.,seasonal_menu_interest,,4,neutral,synthetic
CMT-007452,SVY-007452,GST-007452,BB-072,2024-05-17,occasional_guest,mobile_order,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,2,negative,synthetic
CMT-007453,SVY-007453,GST-007453,BB-011,2024-01-10,mobile_first_guest,mobile_order,Order was accurate and the barista confirmed my preferences and value was fair today.,order_accuracy,price_value,4,neutral,synthetic
CMT-007454,SVY-007454,GST-007454,BB-057,2024-05-14,occasional_guest,in_store,Promo redemption made this visit feel like a good deal and the wait felt unacceptable.,price_value,speed_of_service,4,positive,synthetic
CMT-007455,SVY-007455,GST-007455,BB-024,2024-02-15,mobile_first_guest,drive_thru,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,rewards_value,5,neutral,synthetic
CMT-007456,SVY-007456,GST-007456,BB-052,2024-01-14,occasional_guest,drive_thru,Trash bins were overflowing near the condiment bar and the line moved reasonably.,cleanliness,speed_of_service,4,positive,synthetic
CMT-007457,SVY-007457,GST-007457,BB-017,2024-03-17,at_risk_guest,in_store,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,2,negative,synthetic
CMT-007458,SVY-007458,GST-007458,BB-042,2024-05-17,at_risk_guest,in_store,Pickup timing was off and the ready notification came late.,mobile_app_issues,,4,neutral,synthetic
CMT-007459,SVY-007459,GST-007459,BB-015,2024-02-12,at_risk_guest,mobile_order,The staff was friendly even though the drive-thru was backed up.,staff_friendliness,,3,negative,synthetic
CMT-007460,SVY-007460,GST-007460,BB-072,2024-01-17,occasional_guest,drive_thru,Morning rush staffing could not keep up with the volume at the counter.,speed_of_service,,3,positive,synthetic
CMT-007461,SVY-007461,GST-007461,BB-033,2024-02-20,seasonal_product_explorer,drive_thru,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,5,positive,synthetic
CMT-007462,SVY-007462,GST-007462,BB-014,2024-01-10,loyalty_regular,in_store,Birthday reward made me feel valued as a member.,rewards_value,,3,negative,synthetic
CMT-007463,SVY-007463,GST-007463,BB-084,2024-05-24,at_risk_guest,in_store,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,2,negative,synthetic
CMT-007464,SVY-007464,GST-007464,BB-053,2024-05-04,price_sensitive_guest,drive_thru,Promo redemption made this visit feel like a good deal and the line moved reasonably.,price_value,speed_of_service,3,positive,synthetic
CMT-007465,SVY-007465,GST-007465,BB-071,2024-04-21,seasonal_product_explorer,mobile_order,I like the seasonal drinks and wanted to try the new cold brew.,seasonal_menu_interest,,4,negative,synthetic
CMT-007466,SVY-007466,GST-007466,BB-007,2024-04-06,loyalty_regular,drive_thru,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,5,positive,synthetic
CMT-007467,SVY-007467,GST-007467,BB-059,2024-01-26,seasonal_product_explorer,in_store,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,3,neutral,synthetic
CMT-007468,SVY-007468,GST-007468,BB-068,2024-06-16,occasional_guest,drive_thru,"Mobile ordering was easy, but my drink was ready on time when I arrived.",mobile_app_issues,,3,positive,synthetic
CMT-007469,SVY-007469,GST-007469,BB-017,2024-05-11,at_risk_guest,drive_thru,Drive-thru wait felt longer than the in-store line today.,drive_thru_experience,,2,neutral,synthetic
CMT-007470,SVY-007470,GST-007470,BB-088,2024-03-13,at_risk_guest,mobile_order,"Happy hour pricing helped, but regular menu prices still feel steep.",price_value,,3,positive,synthetic
CMT-007471,SVY-007471,GST-007471,BB-011,2024-03-01,mobile_first_guest,mobile_order,The line moved reasonably even though there were only three people ahead of me.,speed_of_service,mobile_app_issues,5,positive,synthetic
CMT-007472,SVY-007472,GST-007472,BB-021,2024-05-17,loyalty_regular,mobile_order,Customization notes were ignored on my mobile order.,order_accuracy,,5,negative,synthetic
CMT-007473,SVY-007473,GST-007473,BB-048,2024-05-02,loyalty_regular,drive_thru,Barista was warm and remembered my usual order and the line took forever.,staff_friendliness,speed_of_service,4,negative,synthetic
CMT-007474,SVY-007474,GST-007474,BB-064,2024-05-22,occasional_guest,in_store,I waited far too long for a simple drip coffee order.,speed_of_service,,3,negative,synthetic
CMT-007475,SVY-007475,GST-007475,BB-088,2024-01-26,loyalty_regular,mobile_order,The espresso tasted burnt today even though it is usually solid.,drink_consistency,,5,neutral,synthetic
CMT-007476,SVY-007476,GST-007476,BB-067,2024-04-11,at_risk_guest,in_store,Drive-thru lane was backed up and the speaker was hard to hear.,drive_thru_experience,,3,negative,synthetic
CMT-007477,SVY-007477,GST-007477,BB-068,2024-01-27,loyalty_regular,in_store,Points never posted after my last three visits and the price felt fair for the size.,rewards_value,price_value,4,positive,synthetic
CMT-007478,SVY-007478,GST-007478,BB-025,2024-06-05,loyalty_regular,drive_thru,Drive-thru handoff was smooth even with a long line.,drive_thru_experience,,5,positive,synthetic
CMT-007479,SVY-007479,GST-007479,BB-059,2024-05-28,mobile_first_guest,mobile_order,Pickup timing was off and the ready notification came late.,mobile_app_issues,,4,positive,synthetic
CMT-007480,SVY-007480,GST-007480,BB-055,2024-04-11,loyalty_regular,in_store,The line took forever even though there were only three people ahead of me.,speed_of_service,,5,neutral,synthetic
CMT-007481,SVY-007481,GST-007481,BB-007,2024-01-04,loyalty_regular,mobile_order,Mobile order instructions were confusing at this location.,mobile_app_issues,rewards_value,5,neutral,synthetic
CMT-007482,SVY-007482,GST-007482,BB-013,2024-04-24,at_risk_guest,drive_thru,Drive-thru wait felt longer than the in-store line today and loyalty perks helped.,drive_thru_experience,rewards_value,2,positive,synthetic
CMT-007483,SVY-007483,GST-007483,BB-060,2024-01-03,mobile_first_guest,mobile_order,The line moved reasonably even though there were only three people ahead of me and rewards did not feel worthwhile.,speed_of_service,rewards_value,4,positive,synthetic
